-15296	2240	480	124097	95850
-15152	2320	544	124063	95840
-15072	2448	432	124111	95884
-15024	2400	448	124151	95878
-15184	2496	288	124217	95891
-15200	2336	304	124133	95804
-15168	2384	-224	123897	95720
-14960	2384	128	123774	95667
-15088	2112	288	123800	95778
-15088	2352	800	123861	95784
-15072	2464	656	123966	95810
-14976	2256	656	123970	95843
-15136	2160	224	124060	95840
-15136	2272	352	123943	95804
-15312	2272	176	124031	95822
-15136	2352	48	123996	95803
-15152	2368	-96	124113	95813
-15216	2288	240	124119	95867
-15136	2288	256	124147	95835
-15216	2320	352	124135	95844
-15376	2256	128	124173	95843
-15184	2352	496	124200	95881
-15152	2400	560	124168	95894
-14976	2528	912	124033	95790
-15216	2464	480	123845	95700
-15168	2272	752	123792	95728
-15232	2240	432	123934	95733
-15440	2272	144	123988	95813
-15264	2272	304	124052	95809
-15008	2352	720	124052	95777
-15120	2224	768	124048	95834
-15264	2320	608	124002	95858
-14896	2368	304	124035	95835
-15104	2384	496	124017	95850
-15120	2256	208	124178	95875
-15456	2128	-496	124205	95858
-15072	2400	176	124171	95835
-15024	2320	320	124158	95880
-15056	2400	288	124168	95857
-15008	2320	432	124073	95750
-15200	2304	416	123793	95727
-15424	2272	544	123711	95726
-15408	2192	32	123874	95776
-15184	2416	336	123918	95819
-15104	2304	528	124017	95823
-15328	2240	448	124099	95784
-15264	2336	288	124061	95782
-15232	2208	320	124025	95759
-15008	2336	752	124011	95856
-15184	2288	480	124054	95871
-15120	2368	64	124033	95845
-15184	2288	592	124067	95906
-15104	2288	496	124139	95902
-15072	2304	464	124137	95882
-14992	2400	240	124150	95754
-15120	2288	112	123842	95693
-15216	2288	416	123747	95723
-15264	2368	304	123895	95758
-15104	2448	384	123954	95734
-15184	2496	368	123721	95692
-15328	2240	416	123755	95716
-15344	2176	64	123831	95730
-15280	2464	192	123957	95776
-15120	2416	-16	124033	95754
-15056	2464	432	124090	95773
-15232	2320	416	124047	95816
-15264	2304	480	124019	95798
-14992	2304	112	124030	95845
-15056	2480	464	124074	95853
-15248	2528	256	124065	95834
-15216	2320	272	124116	95885
-15280	2352	304	124181	95865
-15200	2416	352	124219	95842
-15136	2368	352	124234	95850
-15136	2528	560	124067	95747
-15152	2432	352	123788	95648
-15056	2352	224	123768	95771
-14800	2464	656	123882	95773
-15056	2432	368	123964	95818
-15200	2368	256	123929	95794
-15136	2448	608	123991	95858
-15040	2320	944	124010	95810
-15264	2192	-224	123952	95802
-15216	2320	688	124034	95793
-15280	2368	48	124051	95822
-15136	2416	176	124055	95839
-15152	2464	208	124151	95792
-15360	2560	352	124130	95830
-15136	2496	224	124158	95859
-15104	2448	-32	124190	95817
-15072	2528	-128	124133	95839
-15104	2720	512	123771	95682
-15440	2416	400	123671	95707
-15184	2256	336	123822	95686
-15168	2304	-48	123929	95739
-15040	2544	816	123987	95751
-15120	2672	848	123989	95774
-15168	2800	16	123954	95798
-15248	2848	624	123895	95767
-15184	2752	576	123893	95764
-15024	2656	240	124010	95795
-15456	2256	-128	124139	95776
-15600	2032	208	124140	95823
-15152	1904	160	124117	95794
-14992	2112	160	124110	95783
-15136	2096	400	124153	95804
-15280	2176	-96	124162	95853
-15472	2064	112	123917	95730
-15328	2128	80	123696	95690
-15008	2208	128	123740	95741
-15136	2352	656	123825	95747
-15008	2752	384	123902	95801
-15248	2928	720	124032	95767
-15408	3008	672	124022	95826
-15216	2656	-48	123925	95777
-15360	2336	-704	123990	95747
-15136	2288	-128	123920	95809
-14672	2560	-416	123965	95798
-15008	2608	-592	124045	95810
-15408	2544	-224	124048	95783
-15392	2864	128	124126	95787
-14976	3120	672	124092	95884
-14928	2992	480	124072	95852
-14528	2912	96	124009	95718
-14768	2640	-512	123791	95625
-15344	2384	256	123812	95780
-15616	2592	640	123912	95744
-15280	2592	576	124007	95743
-14608	2512	448	124047	95806
-14624	2416	-96	124004	95808
-15456	2528	96	124033	95813
-15808	2480	608	124001	95727
-15520	2608	672	123980	95786
-14640	2688	576	123960	95819
-15136	2544	496	123915	95784
-15264	2512	448	124017	95826
-15152	2384	160	124021	95883
-15296	2448	32	124073	95861
-15344	2560	-192	124211	95871
-15600	2592	688	124124	95868
-15344	2576	272	123984	95727
-14896	2384	-240	123732	95685
-14544	2432	-400	123806	95691
-14896	2368	-64	123883	95784
-15312	2528	176	123944	95720
-15392	2592	384	123967	95784
-15104	2496	80	123934	95782
-15040	2400	-32	123968	95785
-15232	2224	-64	123933	95836
-15264	2512	-224	124006	95817
-15136	2720	128	124077	95832
-15152	2560	240	124129	95797
-15232	2416	48	124135	95871
-15008	2432	-384	124198	95851
-15120	2400	16	124162	95848
-15184	2368	64	123949	95746
-15136	2576	16	123658	95707
-15264	2384	-240	123674	95730
-15344	2256	80	123879	95760
-15280	2352	-144	123935	95758
-15152	2416	-224	123960	95774
-15056	2544	192	124025	95765
-15344	2400	-320	123991	95834
-15216	2336	32	123901	95813
-15216	2496	64	124018	95794
-15152	2512	16	123970	95825
-15056	2464	464	124063	95898
-15136	2464	272	124080	95870
-14976	2384	112	124073	95871
-15104	2416	160	124186	95890
-15056	2576	96	124023	95717
-15200	2384	-528	123770	95683
-15120	2432	96	123683	95694
-15440	2400	464	123817	95701
-15040	2512	96	123882	95787
-14928	2784	-224	123919	95768
-15024	2704	720	123923	95803
-15360	2352	496	123850	95839
-15344	2416	176	123954	95810
-15152	2544	208	124018	95785
-15088	2672	1232	124049	95864
-15088	2512	528	124003	95884
-15104	2512	528	124143	95874
-14976	2448	144	124152	95842
-15216	2416	-96	124156	95858
-15024	2496	704	124167	95906
-15088	2448	32	123910	95795
-15200	2480	160	123683	95712
-15264	2384	432	123681	95750
-15440	2192	160	123873	95785
-15168	2496	464	123917	95838
-15216	2464	256	123909	95781
-15296	2448	-336	123976	95896
-15456	2320	-144	123897	95842
-15216	2400	496	123975	95792
-15280	2336	-16	123988	95838
-15088	2544	416	124008	95898
-15120	2400	368	124083	95970
-15264	2288	176	124081	95943
-15008	2464	16	124222	95930
-15088	2704	480	124219	95983
-14976	2656	736	124217	96017
-14960	2848	272	124120	95885
-15040	2464	240	123890	95795
-15440	2176	0	123812	95780
-15248	2208	-192	123896	95851
-14976	2288	48	124007	95866
-15072	2384	528	124013	95953
-15344	2192	240	123983	95909
-15344	2512	400	124170	95936
-15168	2512	512	124188	95995
-15168	2400	240	124260	95969
-15200	2288	-144	124293	95952
-14976	2416	480	124235	95956
-14864	2496	112	123858	95822
-14976	2384	0	123862	95825
-15136	2384	336	123941	95863
-15152	2512	368	123937	95946
-15184	2496	464	124009	95940
-15104	2448	624	124109	95942
-15072	2432	720	124140	95885
-15120	2352	784	124110	95940
-15232	2400	432	124093	95903
-14976	2528	640	124124	96009
-15264	2320	32	124150	95985
-15248	2384	128	124293	95986
-15248	2464	832	124328	96004
-15248	2496	784	124303	96025
-15184	2432	528	124388	96028
-15200	2368	368	124377	95968
-15008	2240	-752	124108	95880
-15152	2128	-912	123950	95812
-15184	2144	-352	123943	95874
-15328	2192	-32	124008	95934
-15312	2464	0	124010	95941
-15312	2336	-32	124107	95972
-15104	2384	-208	124246	95952
-15184	2368	-32	124166	95981
-15168	2336	-48	124160	95945
-15232	2304	-192	124166	95976
-15280	2176	272	124207	95973
-15168	2144	496	124319	96040
-15168	2064	512	124306	96052
-15264	2256	944	124328	96086
-15200	2192	384	124315	96061
-15200	2240	16	124434	96047
-15120	2480	-240	124203	95862
-15120	2432	96	123928	95834
-15216	2368	272	123891	95850
-15200	2432	64	123978	95922
-15184	2224	448	124006	95932
-14944	2096	448	124118	96026
-15088	1904	288	124115	95994
-15360	2048	160	124147	95976
-15360	2032	416	124135	96002
-15184	2000	304	124140	95981
-15072	2128	208	124250	95971
-15136	2224	368	124299	96001
-15408	2208	384	124284	96027
-14944	2064	192	124361	96025
-15136	2016	384	124337	96049
-15024	2016	192	124357	95995
-15120	2304	688	124134	95935
-15264	2240	-80	123844	95829
-15280	1984	64	123914	95851
-15312	2016	368	123976	95900
-15200	2144	432	124098	95933
-15088	2128	624	124099	95997
-15168	2048	672	124180	95958
-15248	2096	864	124056	95993
-15376	1920	320	124058	95940
-15184	1984	32	124043	95955
-15360	1984	-48	124136	96020
-15408	2016	208	124209	95988
-15328	1984	-96	124262	96011
-15120	1984	288	124350	96042
-15280	1920	560	124333	96032
-15424	1776	160	124304	95915
-15168	2080	128	123941	95858
-15280	2112	496	123729	95855
-15200	2032	368	123843	95803
-15216	2080	416	123943	95946
-15344	2048	208	123942	95899
-15184	1904	64	123995	95913
-15440	1936	208	124150	96017
-15248	2160	752	124199	96009
-15264	2112	592	124246	96036
-15232	2304	272	124318	96003
-14928	2320	112	124189	95853
-15024	2176	-16	123770	95803
-15216	1984	288	123772	95830
-15024	1968	464	123885	95924
-15280	2016	272	123934	95897
-15232	1792	544	123956	95915
-15424	2032	224	124075	95874
-15456	1936	144	124031	95902
-15264	1936	816	124085	95862
-15392	1856	256	124082	95910
-15280	2048	144	124118	95873
-15184	2048	416	124137	95950
-15072	2064	240	124255	95918
-15056	1936	32	124241	95997
-14800	2192	512	124211	95965
-14864	2048	816	124205	95939
-14912	1872	80	123923	95751
-15248	1648	-368	123850	95808
-15584	1712	-80	123956	95855
-15664	2000	160	124036	95856
-15600	2176	608	124147	95858
-15552	1760	240	124159	95856
-15392	1856	-16	124064	95846
-15248	1872	160	124009	95893
-14864	1968	48	124045	95866
-14912	1984	192	124120	95949
-15456	2128	-16	124117	95923
-15360	1792	0	124257	95920
-15600	1872	-128	124204	95920
-15424	1696	-192	124259	95929
-14816	1648	-480	124218	95814
-14864	1808	-816	123862	95750
-15264	1520	-496	123825	95798
-15072	1536	-576	123950	95892
-14608	1440	-832	123963	95870
-14448	1184	272	124024	95905
-15184	1168	-208	124164	95896
-15744	1472	112	124095	95845
-15568	1536	-192	124061	95865
-15344	1600	-480	124048	95894
-15040	1568	-608	124124	95931
-14576	1712	-448	124217	95895
-15360	1568	-16	124235	95944
-16160	1712	320	124208	95905
-15888	2080	816	124193	95966
-15136	2160	272	124017	95872
-15104	2240	-32	123705	95765
-15232	1792	320	123780	95791
-15376	1456	-32	123856	95864
-15216	1552	-224	123928	95848
-15312	1536	96	124011	95871
-15296	1600	256	124019	95901
-15296	1616	400	123957	95950
-15312	1552	512	124001	95943
-15184	1520	352	124006	95903
-15120	1744	-64	124088	96020
-15184	2000	32	124095	95992
-15472	2048	0	124134	96036
-15456	1808	-64	124214	96038
-15184	1792	-368	124218	96003
-15248	1808	-16	123986	95818
-15456	1616	-64	123689	95840
-15328	1824	544	123743	95831
-15296	1888	384	123797	95877
-15120	1840	-128	123926	95868
-15296	1840	-80	123993	95956
-15264	1776	224	123955	95968
-15296	1840	320	124058	95970
-15248	1584	384	124020	95918
-15296	1568	224	124066	95990
-15056	1728	-144	124037	95991
-15424	1808	352	123724	95891
-15232	1776	288	123776	95906
-15312	1680	32	124009	95927
-15248	1680	208	124075	95988
-15264	1552	-112	124068	95965
-15232	1680	-160	124103	95914
-15280	1712	656	124079	95981
-15376	1680	224	124111	95994
-15200	1776	128	124124	96022
-15184	1536	208	124110	96040
-15392	1504	-64	124205	96045
-15168	1616	544	124357	96070
-15184	1616	464	124354	96057
-14992	1904	192	124167	95952
-15328	1552	336	123764	95839
-15632	1600	176	123789	95808
-15184	1584	-128	123897	95916
-15216	1488	-160	124033	95973
-15328	1552	416	124111	95949
-15376	1664	416	124148	95921
-15328	1616	224	124116	95995
-15312	1728	112	124035	95972
-15280	1664	96	124202	95970
-15248	1632	-256	124197	95992
-15328	1616	112	124273	95992
-15184	1536	352	124270	96065
-15312	1504	-16	124405	96056
-15296	1568	48	124388	96031
-15296	1632	96	124202	95950
-15072	1744	-16	123830	95892
-15424	1520	304	123842	95883
-15376	1536	-128	124019	95883
-15184	1712	16	124089	95935
-15168	1728	80	124150	95970
-15296	1776	-128	124180	95955
-15392	1568	64	124199	95928
-15200	1632	144	124155	95969
-15136	1536	576	124210	96002
-15088	1616	416	124233	95965
-15504	1552	0	124248	95954
-15360	1712	-144	124305	96063
-15072	1696	304	124259	96084
-15168	1728	272	124348	96065
-15232	1456	320	124480	96030
-15232	1520	560	124149	95868
-15216	1648	176	123885	95792
-15584	1520	112	123927	95886
-15200	1648	64	124041	95887
-15056	1792	224	124093	95986
-15152	1776	240	124140	95899
-15280	1632	416	124160	95959
-15248	1584	144	124113	95988
-15296	1456	512	124164	95976
-15184	1600	-16	124275	95964
-15344	1664	448	124297	95993
-15328	1792	512	124397	95984
-15296	1696	448	124398	96034
-15168	1632	64	124436	96004
-15376	1440	208	124426	96092
-15328	1424	256	124475	96082
-15328	1760	224	124333	95954
-15200	1792	400	123883	95836
-15296	1616	416	123872	95899
-15280	1600	416	124059	95921
-15136	1600	0	124154	95953
-15296	1648	448	124187	96025
-15424	1616	528	124237	95993
-14944	1616	336	124318	95973
-15136	1536	480	124259	95949
-15232	1536	176	124242	96067
-15200	1632	0	124248	96020
-15344	1728	560	124367	96034
-15488	1792	1040	124400	96031
-15376	1696	288	124451	96055
-15424	1664	400	124433	96051
-15312	1744	224	124262	95979
-15296	1728	368	124375	95988
-15072	1808	640	124423	96048
-15152	1744	-48	124510	96078
-15280	1536	112	124549	96049
-15136	1488	464	124555	96090
-15360	1680	16	124412	95949
-15264	1728	192	124061	95866
-15360	1632	240	124038	95894
-15216	1712	144	124102	95970
-15216	1680	208	124295	96000
-15216	1632	672	124426	96012
-15280	1584	560	124411	96017
-15120	1728	224	124357	96004
-14976	1696	48	124341	96011
-14816	1648	688	124270	96046
-15312	1712	16	124407	96100
-15296	1744	304	124406	96065
-15168	1808	672	124590	96085
-15232	1776	416	124555	96053
-15184	1648	192	124627	96078
-15344	1552	240	124549	96051
-15360	1536	320	124202	95896
-15408	1488	304	123986	95857
-15152	1824	336	124096	95991
-15216	1712	176	124223	96012
-15264	1616	0	124413	96060
-15296	1648	304	124432	96052
-15328	1680	496	124459	96038
-15360	1584	256	124432	96008
-15120	1680	688	124380	96005
-15008	1568	608	124414	95992
-15072	1632	336	124430	96008
-15344	1664	224	124464	96054
-15472	1552	-96	124569	96095
-15216	1568	176	124582	96100
-14960	1744	384	124565	95964
-15120	1744	736	124204	95871
-15296	1680	688	124084	95889
-15040	1760	432	124185	95907
-15216	1648	336	124325	95940
-15104	1488	-272	124353	95986
-15168	1696	-144	124396	96042
-15200	1648	16	124382	96003
-15104	1712	608	124318	95959
-15312	1712	352	124344	96017
-15216	1600	80	124349	95996
-15216	1616	400	124452	96038
-15424	1616	576	124497	96050
-15328	1616	208	124565	96046
-15264	1728	336	124581	96057
-15312	1584	128	124402	95950
-15216	1744	-48	124029	95861
-15392	1424	160	124106	95890
-15072	1728	240	124151	95977
-15024	1744	192	124268	95975
-15200	1600	320	124297	96014
-15248	1744	160	124366	95946
-15232	1664	-48	124337	95985
-15280	1744	112	124260	96014
-15232	1712	400	124317	96012
-15200	1568	400	124394	96009
-15456	1456	384	124459	96059
-15456	1504	0	124463	96079
-15408	1616	-64	124462	96125
-15424	1680	16	124517	96123
-15152	1744	80	124451	96013
-15168	1632	80	124067	95888
-15600	1328	304	124015	95856
-15552	1584	-48	124162	95943
-15376	1808	32	124245	95984
-15168	1952	912	124398	96003
-15200	1808	448	124391	96008
-15248	1632	224	124297	96039
-15184	1520	368	124229	95994
-15232	1744	208	123946	95853
-15296	1632	432	124028	95886
-15200	1696	384	124115	95952
-15248	1712	208	124188	95981
-15296	1648	80	124344	96035
-15248	1680	176	124313	95989
-15408	1728	-112	124315	95922
-15264	1696	160	124317	96004
-15264	1568	16	124298	95974
-15312	1696	-32	124343	96031
-15264	1776	496	124445	96065
-15184	1728	240	124486	96021
-15232	1696	256	124512	95998
-15328	1552	64	124512	96116
-15056	1888	800	124408	95984
-15312	1664	400	124041	95872
-15216	1568	448	124036	95804
-15472	1568	256	124126	95916
-15456	1664	-208	124254	95927
-15328	1728	224	124367	95955
-15296	1792	16	124371	95967
-15200	1648	432	124311	96012
-15376	1424	240	124334	95965
-15424	1440	192	124317	95986
-15248	1632	288	124303	96009
-15008	1792	720	124359	96052
-15232	1584	496	124426	95981
-15472	1616	320	124521	96017
-15296	1520	0	124503	96045
-15360	1584	272	124492	96061
-15440	1808	352	124236	95920
-15440	1792	288	123951	95852
-15456	1568	304	124046	95945
-15312	1616	288	124113	95919
-15216	1680	96	124271	95984
-15296	1600	240	124327	96025
-15280	1600	-16	124343	95977
-15280	1696	-48	124369	95943
-15392	1536	-240	124332	95934
-15264	1696	208	124316	95957
-15424	1664	112	124404	95959
-15344	1936	128	124439	96031
-15264	1840	944	124420	95996
-15296	1424	-112	124483	96088
-15456	1344	304	124491	96027
-15392	1568	336	124263	95949
-15264	1552	592	124011	95854
-15248	1504	784	124110	95880
-15168	1584	256	124242	95921
-15232	1424	256	124294	95948
-15488	1168	-192	124339	95933
-15328	1152	48	124352	95944
-15040	1424	-128	124276	95919
-15264	1856	416	124281	95997
-15328	1984	656	124256	95970
-15344	1760	368	124312	96011
-15360	1552	128	124420	95964
-15376	1264	224	124498	96032
-15088	1408	432	124513	96031
-15264	1344	-48	124465	95935
-15104	1680	672	124184	95843
-15552	1600	-224	124020	95798
-15392	1712	80	124027	95865
-15088	1888	272	124085	95953
-15088	1904	-128	124251	95926
-15248	1936	560	124300	95906
-15376	1936	736	124268	95876
-15360	1488	368	124256	95914
-15024	1520	320	124258	95933
-15184	1616	128	124316	95903
-15232	1664	688	124394	95935
-15200	1728	112	124401	95991
-15328	1744	368	124419	96024
-15264	1712	448	124371	95979
-15088	1616	224	124326	95908
-15328	1744	240	124166	95880
-15232	1712	-16	124189	95911
-14912	1664	384	124204	95910
-14944	1728	560	124187	95979
-15424	1728	352	124249	95964
-15408	1600	576	124219	95944
-15136	1744	544	124316	95943
-14896	1728	-160	124304	95918
-15184	1776	-160	124324	95938
-15632	1904	784	124141	95804
-15168	1920	592	123857	95738
-14896	1712	-16	123874	95776
-15392	1600	-192	123937	95864
-15664	1632	160	124057	95847
-15184	1520	-64	124114	95903
-15120	1520	160	124081	95863
-15200	1616	304	124176	95851
-15328	1696	0	124123	95821
-15232	1744	80	124122	95883
-15344	1952	480	124208	95852
-14880	2080	528	124233	95924
-15056	1792	544	124209	95945
-15168	1600	320	124268	95926
-15488	1504	0	124313	95995
-15216	1552	176	124236	95955
-15360	1584	-128	124306	95899
-15264	1856	400	124004	95796
-15248	1728	-64	123846	95819
-15616	1408	-208	123950	95814
-15440	1536	16	123949	95832
-15184	1584	176	124087	95827
-15168	1568	448	124083	95864
-15328	1568	-16	124189	95861
-15168	1680	544	124133	95818
-15056	1728	544	124139	95861
-15168	1760	320	124219	95866
-15296	1792	416	124271	95907
-15392	1712	176	124290	95921
-15264	1424	320	124307	95935
-15216	1552	144	124357	95915
-15376	1552	144	124335	95935
-15152	1568	432	124322	95905
-15168	1664	176	124271	95914
-15056	1856	656	124181	95859
-15344	1696	368	123875	95777
-15504	1552	192	123913	95826
-15088	1808	352	123967	95844
-15136	1744	1232	124174	95893
-15456	1600	512	124206	95891
-15584	1392	-32	124172	95927
-15360	1552	176	124101	95873
-15328	1536	464	124178	95855
-15184	1664	544	124179	95882
-15248	1648	496	124266	95884
-15216	1632	368	124338	95938
-15168	1648	544	124310	95931
-15232	1504	160	124289	95992
-15312	1696	144	124351	95975
-15056	1728	192	124395	95979
-15184	1760	576	124463	95935
-15264	1712	384	124425	95977
-15120	1552	224	124371	95864
-15280	1600	80	124032	95743
-15216	1600	448	123981	95870
-15152	1568	144	124048	95878
-15408	1568	-32	124150	95861
-15184	1872	32	124302	95919
-15168	1696	512	124332	95977
-15376	1456	208	124273	95916
-15360	1568	128	124296	95875
-15216	1680	224	124279	95947
-15168	1664	496	124334	95981
-15136	1584	112	124387	95960
-15360	1712	720	124434	95945
-15216	1520	176	124440	96033
-15296	1600	384	124267	95934
-15312	1600	352	124321	95963
-15136	1712	432	124332	95992
-15136	1824	512	124501	95991
-15280	1792	304	124473	96017
-15344	1664	144	124562	95995
-15136	1696	480	124518	96012
-15232	1648	368	124411	95860
-15280	1488	496	124077	95871
-15360	1584	320	123990	95840
-15184	1680	304	124149	95939
-15296	1504	464	124275	95998
-15296	1600	560	124338	95981
-15264	1664	96	124409	95978
-15280	1520	784	124394	95953
-15360	1552	576	124291	95953
-15232	1440	0	124318	95995
-15408	1600	512	124388	96004
-15280	1616	576	124444	95990
-15344	1376	-32	124477	95997
-15424	1552	304	124463	96045
-15296	1616	320	124467	95997
-15456	1616	112	124251	95915
-15456	1472	-64	124044	95774
-15376	1616	224	124076	95854
-15184	1552	96	124201	95897
-15248	1520	96	124266	95932
-15248	1520	576	124366	95912
-15408	1520	176	124339	95948
-15472	1344	-432	124358	95920
-15392	1440	-16	124292	95938
-15376	1600	400	124233	95946
-15264	1648	128	124398	95968
-15408	1600	0	124437	95976
-15136	1664	368	124455	95990
-15072	1648	832	124489	95956
-15072	1744	576	124431	95937
-15200	1728	128	124077	95798
-15328	1616	224	123960	95773
-15328	1600	80	124050	95840
-15296	1584	128	124155	95830
-15328	1600	176	124266	95875
-15328	1488	384	124283	95918
-15248	1536	48	124213	95931
-15232	1584	160	124234	95903
-15216	1520	80	124234	95907
-15280	1696	704	124251	95937
-15184	1648	976	124312	95970
-15504	1456	64	124386	95953
-15328	1552	112	124357	95970
-15200	1616	352	124384	95911
-15232	1696	240	124145	95843
-15328	1584	208	123867	95784
-15424	1456	608	123983	95806
-15152	1488	480	124041	95860
-15200	1648	288	124033	95896
-15472	1584	528	124139	95877
-15344	1616	544	124138	95909
-15408	1600	144	124209	95842
-15488	1552	272	124183	95874
-15296	1552	368	124243	95857
-15264	1520	688	124260	95909
-15328	1520	0	124246	95948
-15280	1600	448	124371	95992
-15440	1456	224	124339	95966
-15312	1520	-192	124301	95972
-15008	1696	272	124186	95808
-15136	1536	80	123870	95703
-15168	1472	304	123867	95755
-15328	1536	-192	123961	95806
-15136	1776	224	123988	95833
-15248	1744	0	124083	95854
-15328	1776	240	124159	95856
-15136	1504	240	124117	95865
-15392	1344	144	124086	95854
-15216	1616	192	123934	95798
-15200	1712	288	124023	95805
-15360	1568	208	124087	95861
-15264	1632	112	124130	95776
-15360	1488	240	124116	95865
-15392	1568	320	124127	95877
-15168	1648	-144	124116	95860
-15088	1680	432	124175	95903
-15200	1728	304	124299	95901
-14992	1712	576	124273	95901
-15168	1584	400	124324	95865
-15296	1648	256	124337	95908
-15472	1552	-448	124359	95859
-15328	1552	256	124354	95950
-15376	1616	64	124361	95875
-15344	1632	-96	123976	95781
-15664	1440	-64	123799	95693
-15504	1504	-736	123909	95810
-15088	1680	64	124052	95807
-15216	1536	128	124049	95823
-15264	1536	384	124194	95863
-15296	1520	304	124128	95852
-15472	1584	80	124170	95823
-15424	1600	-128	124180	95768
-15280	1616	-224	124183	95834
-15280	1504	304	124241	95867
-15360	1584	336	124292	95859
-15280	1648	544	124261	95927
-15152	1648	512	124332	95901
-15280	1504	384	124292	95902
-15216	1472	32	124401	95878
-15168	1648	560	124277	95836
-15392	1504	-64	123928	95700
-15472	1536	368	123848	95722
-15296	1680	304	124012	95755
-15056	1712	320	124070	95817
-15168	1600	496	124069	95847
-14992	1600	704	124103	95839
-15296	1728	272	124087	95836
-15392	1664	176	124147	95847
-15280	1744	96	124120	95829
-15120	1712	-32	124174	95798
-15312	1664	112	124187	95851
-15392	1488	-64	124264	95881
-15472	1536	160	124325	95854
-15200	1680	-400	124329	95930
-15344	1584	0	124302	95935
-15376	1376	-112	124332	95930
-15184	1552	304	124083	95722
-15248	1792	-48	123908	95690
-15392	1648	464	123934	95698
-15312	1616	-288	124077	95765
-15120	1664	-176	124148	95784
-15200	1728	48	124153	95802
-15216	1728	304	124173	95763
-15360	1680	336	124140	95842
-15312	1744	208	124084	95803
-15088	1936	256	124180	95871
-15344	1696	224	124187	95837
-15024	1680	-64	124231	95874
-15072	1680	224	124344	95861
-15264	1840	-128	124351	95830
-15312	1648	48	124387	95868
-15472	1680	0	124395	95808
-15280	1840	432	124152	95679
-15472	1392	64	123920	95709
-15712	1392	0	123903	95763
-15440	1616	96	124091	95842
-14896	1872	336	124101	95808
-15168	1776	432	124194	95878
-15376	1632	512	124196	95831
-15376	1568	0	124257	95788
-15696	1424	-96	124198	95841
-15440	1376	-464	124205	95862
-15392	1504	-160	124279	95899
-15232	1696	-16	123962	95702
-15456	1568	64	123935	95730
-15472	1616	256	124001	95775
-15184	1776	-16	124136	95865
-15344	1632	-256	124179	95807
-15408	1648	-288	124279	95878
-15232	1712	-64	124190	95835
-15136	1680	224	124169	95814
-15344	1552	176	124234	95838
-15456	1568	-160	124282	95892
-15296	1712	0	124277	95883
-15392	1760	-240	124419	95862
-15296	1744	112	124435	95896
-15280	1584	496	124424	95942
-15472	1648	304	124445	95926
-15360	1664	560	124362	95849
-15360	1792	416	124093	95779
-15360	1552	416	123946	95780
-15408	1584	416	124000	95774
-15408	1648	192	124199	95855
-15200	1728	384	124231	95849
-15152	1808	624	124327	95819
-15120	1568	448	124291	95851
-15312	1600	640	124178	95787
-15328	1584	416	124258	95840
-15360	1648	-48	124295	95841
-15280	1632	-80	124317	95921
-15408	1792	272	124376	95937
-15152	1760	-320	124358	95879
-15088	1584	112	124419	95913
-15264	1520	384	124380	95935
-15392	1488	208	124469	95876
-15360	1728	256	124217	95726
-15440	1808	464	124008	95692
-15424	1664	0	123921	95740
-15264	1696	-96	124090	95788
-15232	1712	48	124234	95832
-15344	1472	256	124246	95879
-15472	1648	384	124302	95837
-15408	1760	272	124188	95856
-15344	1600	432	124225	95828
-15248	1600	192	124254	95792
-15344	1552	80	124333	95840
-15456	1440	80	124358	95895
-15456	1440	-64	124343	95924
-15520	1344	-544	124353	95889
-15520	1408	-368	124411	95865
-15360	1600	-96	124443	95787
-15392	1664	304	124039	95707
-15424	1520	160	123850	95643
-15504	1488	-96	124003	95761
-15200	1568	-192	124148	95760
-15216	1680	160	124278	95816
-15312	1472	48	124291	95842
-15328	1648	256	124264	95816
-15344	1600	976	124230	95755
-15264	1760	336	124198	95879
-15408	1632	400	124192	95853
-15200	1728	944	124247	95877
-15184	1744	816	124378	95879
-15312	1536	336	124310	95894
-15408	1600	-304	124430	95891
-15200	1600	144	124368	95819
-15376	1552	-112	124049	95630
-15312	1616	512	123849	95702
-15136	1632	496	124006	95711
-14896	1792	384	124095	95764
-15264	1616	-160	124147	95763
-15328	1680	320	124237	95873
-15120	1728	368	124179	95808
-15136	1520	592	124150	95798
-15280	1472	224	124165	95808
-15328	1600	352	124162	95843
-15296	1536	64	124258	95834
-15264	1536	96	124317	95791
-15264	1520	192	124006	95769
-15296	1552	336	124071	95798
-15232	1584	112	124101	95778
-15376	1376	-544	124270	95779
-15392	1536	-128	124281	95841
-15392	1440	0	124301	95770
-14864	1568	-96	124139	95645
-15136	1648	304	123720	95512
-15200	1616	704	123688	95645
-15184	1616	464	123821	95639
-15088	1552	96	123896	95678
-15056	1440	16	123999	95739
-15008	1568	-16	123972	95682
-14912	1744	800	123971	95738
-15072	1568	400	123989	95734
-15232	1408	32	123954	95725
-15376	1392	256	123956	95698
-15424	1392	80	124050	95717
-15088	1584	-176	124105	95773
-15472	1744	-224	124173	95710
-15184	1632	592	124170	95683
-15264	1504	304	123807	95591
-15248	1360	144	123507	95556
-15680	1232	-320	123618	95577
-15456	1424	48	123672	95613
-15200	1776	384	123842	95674
-15184	1648	464	123818	95603
-15424	1488	272	123896	95719
-15488	1472	64	123899	95669
-15488	1456	320	123884	95608
-15264	1552	256	123893	95671
-15216	1616	240	123984	95692
-15264	1648	624	124036	95757
-15264	1536	512	124073	95723
-15248	1584	368	124046	95740
-15440	1424	384	124090	95608
-15072	1680	64	123647	95482
